"","time","value"
"157",2005-03-01,65.1715829864999
"158",2006-03-01,51.542215103466
"159",2007-03-01,64.2582810834109
"160",2008-03-01,62.6151927185545
"161",2009-03-01,73.060301574984
"162",2010-03-01,88.964183258024
"163",1957-04-01,90.8599929224102
"164",1958-04-01,33.8523458371415
"165",1959-04-01,63.5600252270359
"166",1960-04-01,25.4753427742187
"167",1961-04-01,79.8197675880354
"168",1962-04-01,71.3806951362316
"169",1963-04-01,78.4076664249637
"170",1964-04-01,64.9041833126542
"171",1965-04-01,99.0158465762546
"172",1966-04-01,74.8265347873386
"173",1967-04-01,81.767132989625
"174",1968-04-01,82.4087762085921
"175",1969-04-01,-1.54823339875267
"176",1970-04-01,25.8809077988773
"177",1971-04-01,88.9716243499415
"178",1972-04-01,108.758168898539
