xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02
cpt:Y	29.437500000000000
cpt:X	-98.812500000000000
1957	60.259190223694603
1958	49.882135869980843
1959	42.981555084929127
1960	34.586531506571291
1961	41.070446247269096
1962	30.049287261881819
1963	36.397773085704728
1964	44.575761655065286
1965	50.446203966645399
1966	45.183956051549835
1967	44.288669035049196
1968	41.082519555451128
1969	60.324907175754568
1970	52.247045485319468
1971	36.769326416165590
1972	53.710589376358442
1973	55.308119003002268
1974	20.977210303014772
1975	47.414920743013582
1976	34.782830806152532
1977	85.818780749372763
1978	59.849689408939589
1979	44.578742750215390
1980	38.203423107879601
1981	38.043449022611114
1982	49.303557068372136
1983	111.32505323126317
1984	38.723530442746579
1985	25.944627319365235
1986	41.663164903821134
1987	67.508374054143360
1988	53.841502576337469
1989	32.808753934004010
1990	57.379421536104147
1991	46.361493052977686
1992	54.276363526636388
1993	51.611902500307053
1994	64.904688541492192
1995	73.176086105233480
1996	39.393622393273503
1997	59.993186880923474
1998	64.780211448128654
1999	25.936955336257238
2000	35.412754758774781
2001	55.250242415042010
2002	44.685533943172288
2003	65.848102515008705
2004	30.908277983430430
2005	56.835513311147992
2006	51.031813409456639
2007	59.665518877462702
2008	25.712103806113120
2009	25.238406561596818
2010	62.242097085693693
