xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02
cpt:Y	29.562500000000000
cpt:X	-98.812500000000000
1957	50.596174410563435
1958	82.868002358578906
1959	67.375868574629990
1960	62.936106614243734
1961	49.896691135108931
1962	32.336738461349739
1963	43.313999855759967
1964	64.233390313736336
1965	47.394569510442111
1966	76.303961377261132
1967	41.805685483045337
1968	54.146083854468401
1969	67.662230539352365
1970	69.087242672153963
1971	35.401067789695553
1972	59.101133308512956
1973	84.590812780543587
1974	20.499988435607264
1975	36.068589742832934
1976	16.670834825982254
1977	85.539829906475404
1978	56.399591435282694
1979	51.421458346320335
1980	70.363497774548293
1981	45.558489735581020
1982	52.372975910478907
1983	75.169207827009515
1984	48.510127591839961
1985	26.774365091934378
1986	29.599772946729129
1987	57.315707553133173
1988	42.075176488727045
1989	20.490198631355227
1990	32.979812849221773
1991	59.012574915384576
1992	68.206829351040469
1993	56.669456365656430
1994	60.455716704589548
1995	66.971834307580480
1996	47.496243952460773
1997	31.237516634843775
1998	60.965569312694115
1999	31.832128662189621
2000	28.079000274119633
2001	41.795509572292922
2002	44.649135046647231
2003	63.008182518655701
2004	63.921966459865629
2005	64.734131887426202
2006	48.231745566873208
2007	79.208012694235450
2008	28.042747972505545
2009	43.631901930691029
2010	72.451099748369586
