xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03
cpt:Y	29.312500000000000
cpt:X	-98.562500000000000
1957	31.137447729133665
1958	41.267723915991205
1959	29.840453763358155
1960	45.840571498579905
1961	42.249245098240280
1962	44.062227729985423
1963	36.259210015004200
1964	48.208773571233472
1965	42.210192535869979
1966	34.896114518183971
1967	39.035967377867642
1968	40.891586325770817
1969	46.772816752010769
1970	42.717775433593019
1971	46.584567560538765
1972	45.321423771173038
1973	44.452137589008970
1974	38.876665473621671
1975	45.277929723128743
1976	39.322003903027763
1977	38.407533439454355
1978	37.592327502027899
1979	52.079184208957997
1980	44.932405909382481
1981	42.421532206712421
1982	42.004930307547333
1983	49.355880303354930
1984	34.726177695140429
1985	51.342151967968519
1986	44.768679699608903
1987	39.795132321021221
1988	40.240297864405214
1989	37.258843950153363
1990	41.387390468195825
1991	28.516793525251099
1992	34.568927584799908
1993	35.777974911263399
1994	31.534901542441098
1995	53.829917984195319
1996	51.077768904440191
1997	49.112866182309126
1998	36.816567371385979
1999	33.253587114666104
2000	47.373516729600667
2001	42.445507950345885
2002	44.818613013784969
2003	38.670831485141072
2004	46.157539605706070
2005	57.296585066767783
2006	69.842051018113423
2007	45.521047745746984
2008	36.158961701912730
2009	41.231804974962159
2010	46.659615103206306
