xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09
cpt:Y	30.062500000000000
cpt:X	-98.437500000000000
1957	78.610030152104486
1958	88.149433399924646
1959	93.474228617672765
1960	77.114576206291815
1961	100.93221052028103
1962	106.97267903899422
1963	93.057987128704013
1964	99.211576577967605
1965	77.155443713760661
1966	92.405108451034693
1967	100.06355268835942
1968	87.150717765054750
1969	94.136299904119639
1970	103.67736579824911
1971	92.116678224655772
1972	81.498951065312923
1973	95.396695603614333
1974	96.684246274253326
1975	109.85075791047839
1976	101.13234380111903
1977	93.015733813651877
1978	97.787501754379761
1979	86.986795278922116
1980	93.009851273684362
1981	90.571698053688863
1982	87.385540928729199
1983	97.144145294727323
1984	95.329832991739067
1985	94.982190877161102
1986	79.977289716172933
1987	71.398204461959693
1988	114.25071787951316
1989	95.133232213169549
1990	86.659573637139985
1991	46.369043898918768
1992	109.07065033042839
1993	74.959302555564705
1994	89.463706743908105
1995	102.31243508800742
1996	91.042947709408139
1997	92.319136500737031
1998	109.61899827377223
1999	98.730813750352269
2000	99.625165147730243
2001	96.722998244791938
2002	90.882039796273048
2003	97.951305381317525
2004	128.58215081380473
2005	97.783933555645092
2006	112.34055805838827
2007	116.88291690607852
2008	103.68888292749264
2009	83.839299211248161
2010	96.827484285505037
