xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02
cpt:Y	29.312500000000000
cpt:X	-97.937500000000000
1957	52.323785554859164
1958	41.443513595595562
1959	56.525904184998240
1960	49.758637971961207
1961	53.097942496859901
1962	41.720853814122712
1963	64.981043290023422
1964	62.960111852230042
1965	42.383644684915978
1966	63.019647188128438
1967	62.721306287258813
1968	50.261113091537133
1969	66.268797948546620
1970	64.373977909601649
1971	55.534532660484885
1972	43.831472767927750
1973	62.047814647438088
1974	41.410609563021907
1975	44.142670378111347
1976	19.226525927845032
1977	83.429942471212257
1978	57.270972632521477
1979	51.948932977248106
1980	69.128675681215995
1981	44.494170435725358
1982	68.062086874565324
1983	85.362277995729016
1984	52.537924418075605
1985	47.111277447086664
1986	64.594260427699538
1987	57.219569816744766
1988	49.040377646356440
1989	29.345058046222981
1990	52.538051062410446
1991	60.606653708927780
1992	60.299021657969874
1993	60.868884464114728
1994	73.843749573861231
1995	63.326588743512275
1996	24.399547396631903
1997	79.977924231911658
1998	68.825481028093833
1999	47.527743585951200
2000	64.034010089741628
2001	44.789500996316960
2002	38.718077835812437
2003	51.014318656497871
2004	49.183358639655815
2005	61.343151207706704
2006	58.833530387179238
2007	82.612950072025626
2008	59.503301140581328
2009	42.645245808617517
2010	95.272208481892676
