xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07
cpt:Y	29.812500000000000
cpt:X	-98.562500000000000
1957	44.420905764217054
1958	49.506696996625614
1959	45.052351109393591
1960	54.022075513554761
1961	68.337039120274369
1962	41.520399197372626
1963	100.69437869846234
1964	59.372922571714838
1965	73.680969853641031
1966	66.962915630568773
1967	78.539523163661812
1968	40.043801224514908
1969	94.309195439629860
1970	74.563897092219122
1971	31.999299090403660
1972	67.155643861490830
1973	56.873295278170275
1974	50.182274837142778
1975	31.499030136736351
1976	60.800490813650704
1977	70.750713733200882
1978	41.020101918740934
1979	40.381081927430913
1980	58.399936594713907
1981	28.962879899679180
1982	41.161620664080658
1983	62.286086645863207
1984	65.995985762527951
1985	0.59082530608901607
1986	15.672287280275249
1987	64.003814867480386
1988	96.115726474882564
1989	55.960097087198918
1990	82.937975860399646
1991	66.585613323128442
1992	42.454746809678653
1993	77.130113944453157
1994	35.549302560086460
1995	47.178292208405068
1996	39.820813702983259
1997	71.942569332774269
1998	49.127701114611469
1999	59.369709541374938
2000	53.799123939008027
2001	42.085428786122023
2002	68.025748450201263
2003	45.200834231073770
2004	54.195187339559112
2005	138.33304175846169
2006	84.909488391907061
2007	92.495066263677558
2008	47.533342619886191
2009	84.756824339892447
2010	56.277276237892387
