xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02
cpt:Y	29.437500000000000
cpt:X	-98.312500000000000
1957	47.215404755904586
1958	76.152657736757391
1959	63.366078906347070
1960	59.571478325884186
1961	47.169524700833122
1962	29.656179551097932
1963	40.133649078285302
1964	60.859844408412187
1965	44.786620243190619
1966	72.095562716305267
1967	39.307926756091085
1968	51.805427115242168
1969	65.467952271318140
1970	67.096905544567221
1971	33.512865794719119
1972	55.715733828107865
1973	79.115046991007887
1974	18.445871869471858
1975	32.494459815441822
1976	14.869729956135274
1977	80.149009925682776
1978	52.978257042216228
1979	48.157882979395964
1980	67.176946759956522
1981	44.058038033924312
1982	48.607612003382393
1983	66.583049643476159
1984	46.612035094945419
1985	24.745234022772152
1986	27.498298289628615
1987	54.605810948674872
1988	40.840612185617495
1989	20.876293575458799
1990	32.073773271647241
1991	55.862093684604787
1992	65.949528057437590
1993	53.207136888946756
1994	57.388321141602901
1995	63.784879286436464
1996	45.815552367555085
1997	30.754387237652615
1998	58.080159301933250
1999	28.556389877337871
2000	25.076934773879401
2001	38.859383839312343
2002	42.889526453302793
2003	59.844462316297786
2004	60.699394157909325
2005	61.436146838323879
2006	45.345414197374417
2007	75.704838205773129
2008	25.876220975197182
2009	40.539148623248941
2010	68.832416117373995
