xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11
cpt:Y	29.437500000000000
cpt:X	-97.437500000000000
1957	76.225631015364030
1958	76.206116323104439
1959	59.464374327722247
1960	59.015945156118264
1961	56.622085195977107
1962	63.613199822958258
1963	74.725967472298748
1964	55.310572980552998
1965	95.570615027301386
1966	41.266514582548645
1967	40.844826455363261
1968	79.198150055143401
1969	71.000419371503313
1970	38.693902236670205
1971	55.780465176322181
1972	94.157238896204120
1973	33.445919446990814
1974	42.749787275152329
1975	33.336963182899048
1976	46.806980822885599
1977	65.615764879007770
1978	55.352096521625164
1979	72.085205441973088
1980	48.186793814452578
1981	53.088347748020958
1982	129.44685303990443
1983	48.690357087321729
1984	79.025031624029197
1985	90.226718912433341
1986	105.69334760817947
1987	117.69160065931487
1988	48.583393894812843
1989	80.420052707378034
1990	126.25156518474674
1991	100.82108357672361
1992	100.46082387062805
1993	90.547208828125179
1994	111.12008626576477
1995	60.086692650704634
1996	46.121168752327790
1997	72.832629992876178
1998	51.311629284077199
1999	46.081991665396757
2000	82.149099447390313
2001	60.677232699378081
2002	120.37456199279119
2003	68.443352118255902
2004	118.22484097643124
2005	60.660936230580447
2006	83.590516150909238
2007	51.676027453293912
2008	33.965745867344616
2009	80.546369948986253
2010	57.758759505391566
