xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05
cpt:Y	30.312500000000000
cpt:X	-98.687500000000000
1957	115.25341942610362
1958	104.20971691471460
1959	102.41305144507652
1960	102.05441194464794
1961	98.181403977822129
1962	94.021063570339294
1963	110.39760035454060
1964	93.829132213001515
1965	115.47443557276307
1966	109.53985095417501
1967	102.06115964334786
1968	99.406852700962204
1969	101.94244493214968
1970	85.955477445210647
1971	86.313418309145931
1972	113.28646745046107
1973	96.831894233080959
1974	95.351022432985957
1975	91.965519545432983
1976	96.477421759802979
1977	96.032404960018127
1978	94.862977508628248
1979	113.87763463582604
1980	106.04517904920748
1981	85.890125525680887
1982	108.37398581855813
1983	118.80704570441586
1984	96.869795330643740
1985	110.99039201759057
1986	107.58326090263405
1987	114.99150813882301
1988	94.281864213263560
1989	93.140201852568893
1990	113.13382825454835
1991	128.15179760984174
1992	174.68430096358202
1993	127.61110744864416
1994	125.40584883815291
1995	103.39107266975689
1996	91.014587327682719
1997	111.20811405087851
1998	121.93943818327135
1999	83.434653518042381
2000	95.615670963995200
2001	116.88627739723644
2002	121.56286030525490
2003	114.46980220045810
2004	105.25177822336445
2005	108.42028145090146
2006	85.788083527784408
2007	91.076077509029162
2008	76.518584665037494
2009	110.88284755651229
2010	100.30523183202692
