xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01
cpt:Y	29.562500000000000
cpt:X	-98.312500000000000
1957	60.171940472178136
1958	53.525986550167602
1959	44.469145785727591
1960	41.751631199228640
1961	51.773199695705685
1962	42.370222324545814
1963	53.760341072080010
1964	46.170425476867266
1965	41.913065114017087
1966	56.035651024702680
1967	41.826025424053014
1968	44.432964823499788
1969	40.226597162154604
1970	34.488798301687339
1971	36.446456726842662
1972	58.796293592137964
1973	43.662063489776330
1974	37.001619368707622
1975	31.248185538496610
1976	38.358428667263226
1977	43.989120029937126
1978	38.745727315239030
1979	52.031555491023120
1980	46.797272098113936
1981	46.103235247746994
1982	48.639323246212243
1983	60.739187336592565
1984	47.883219802899092
1985	26.965066489651107
1986	44.366443711513043
1987	69.719162512933039
1988	49.379960505820506
1989	23.715347617399079
1990	40.289568660403859
1991	43.692763116545088
1992	55.611707597423901
1993	40.135995304588299
1994	55.679227872359895
1995	51.352914819771435
1996	47.456222346060954
1997	56.472688424441479
1998	52.954026530710138
1999	43.952738433350682
2000	42.928458847497048
2001	34.808791714082233
2002	32.724884559314489
2003	57.451369680309483
2004	43.033260738345540
2005	46.737634236835177
2006	53.436156612625297
2007	52.781108999298233
2008	39.364083521339381
2009	36.324638438158061
2010	59.024824391591920
