xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11
cpt:Y	29.812500000000000
cpt:X	-98.437500000000000
1957	100.45047198560566
1958	44.906470295304544
1959	41.888538292900883
1960	53.094742388653771
1961	65.369030328390593
1962	65.117046068979022
1963	58.897004812676116
1964	49.236567849434110
1965	65.323282288508551
1966	72.935324888927369
1967	29.328092937702110
1968	91.332579244230615
1969	82.043611019860606
1970	79.047673071061965
1971	77.992928976242354
1972	85.003042689330073
1973	57.651944958836694
1974	94.844894651386127
1975	46.585775759388369
1976	71.640250683266615
1977	62.857441524233479
1978	88.054481257446255
1979	59.597881860037944
1980	49.431147159743269
1981	61.423980220708344
1982	106.27307296486408
1983	63.578053754684284
1984	50.826517792662074
1985	71.560966140745862
1986	73.205128966537245
1987	92.184155365674172
1988	29.013241874552598
1989	22.930386881118011
1990	67.458924360564723
1991	68.012913305587261
1992	101.18483567042091
1993	79.561142835403331
1994	91.733748319662737
1995	51.931584604414184
1996	76.730366038788333
1997	115.16376218341871
1998	34.325748523539374
1999	47.406650885670288
2000	58.540554411334533
2001	84.053864928779120
2002	63.260799346824413
2003	82.910532922907251
2004	69.484720989204433
2005	86.280471387549440
2006	59.746134831702186
2007	40.693527913350920
2008	47.497943846479188
2009	59.709317326233418
2010	54.546051280114227
