xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04
cpt:Y	29.937500000000000
cpt:X	-98.562500000000000
1957	48.491182274027572
1958	65.551505505353433
1959	76.721322671154880
1960	51.883492112715686
1961	117.32432964138073
1962	37.729749727655019
1963	84.452396756158734
1964	55.154876804703278
1965	51.515154284875081
1966	60.202715814263698
1967	64.684270732691203
1968	76.004267165954516
1969	65.975014197576243
1970	82.476175727100483
1971	68.430810238224993
1972	67.965744788928831
1973	63.230740207700933
1974	70.137025886113477
1975	51.924645974324015
1976	77.532695043135931
1977	58.304226465604700
1978	65.464219652831574
1979	60.274998815005681
1980	60.644637310483198
1981	45.960793908790528
1982	69.996329559202707
1983	65.847307796882447
1984	62.609027378549470
1985	77.255100398833463
1986	80.594602479986321
1987	91.399344074888361
1988	85.858893654505465
1989	75.306821447346309
1990	64.987722628030426
1991	77.560868940799139
1992	70.032963300060231
1993	65.508567790023974
1994	57.267408303157438
1995	73.630773757917439
1996	62.073702744998542
1997	81.219154726472880
1998	68.285793351839288
1999	72.658474816584501
2000	85.804608769269137
2001	72.128751104250711
2002	66.732143940555289
2003	76.024564580487549
2004	71.419359931350868
2005	63.386260782248591
2006	65.349715863027825
2007	100.29359042363544
2008	59.522831435896784
2009	60.456216730356005
2010	80.867266819428608
