xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08
cpt:Y	30.187500000000000
cpt:X	-97.937500000000000
1957	50.835939244477998
1958	69.744591130537529
1959	70.169126515794431
1960	68.678091064895085
1961	57.495278498997308
1962	67.666505706860860
1963	66.126095172877370
1964	69.824506037828215
1965	43.953942144577361
1966	64.538862342834719
1967	49.653494859259574
1968	43.741482395297865
1969	48.468133445228780
1970	70.932800471454115
1971	64.503889359276315
1972	26.705541979262243
1973	74.571839957669326
1974	61.628026200908870
1975	67.675840978039020
1976	54.191938524549919
1977	64.795297022690420
1978	62.081872367744900
1979	62.819867989642638
1980	65.185312466916656
1981	64.104531485327357
1982	52.680771807521019
1983	69.246522220134239
1984	61.269729534430247
1985	69.455301180684515
1986	62.753191122383051
1987	60.267033642979733
1988	66.299905546295591
1989	55.155490445700849
1990	49.663434419005597
1991	58.669457782544228
1992	53.030054570730456
1993	41.148796999522489
1994	57.292453663383235
1995	50.185616848447630
1996	53.342935743421556
1997	23.353941221712617
1998	77.717036230373679
1999	76.678619732441973
2000	65.332956176684164
2001	65.249699575788583
2002	58.653894177423076
2003	54.762194593851802
2004	54.831723814368182
2005	51.148530468699832
2006	47.275225854612771
2007	63.446438827328599
2008	71.192237951109689
2009	58.715986622952300
2010	75.781354719704439
