xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08
cpt:Y	29.687500000000000
cpt:X	-97.687500000000000
1957	50.448806294221200
1958	79.168281526765170
1959	92.979982603580879
1960	53.827337261299768
1961	59.218003989461195
1962	72.394073040932469
1963	67.343352188933494
1964	36.960249770185072
1965	62.269372787787198
1966	57.379361006798199
1967	50.430819601678181
1968	66.177508598569517
1969	29.271100254843706
1970	50.835293568373054
1971	44.459937818404143
1972	19.063548034840835
1973	48.047939783875378
1974	55.588086862357592
1975	76.977250135373453
1976	54.060847399825064
1977	62.437908590759015
1978	65.402599351962323
1979	61.691510456410633
1980	29.651830323719942
1981	67.275723222799471
1982	20.394731245542658
1983	62.751573561694578
1984	50.751487883242191
1985	85.064749877083671
1986	79.422392302250657
1987	52.505090545029205
1988	70.401306895118296
1989	52.308901120291438
1990	59.220441132442545
1991	52.933337363334985
1992	32.145104579814650
1993	21.362414192708414
1994	55.353310988267744
1995	61.258254956305834
1996	72.389357285740019
1997	33.565072688935487
1998	101.10361537713034
1999	107.89297828977382
2000	54.055604965857235
2001	77.704832931078982
2002	84.567664537625262
2003	85.678198743803620
2004	33.012802340870572
2005	66.290806250255400
2006	52.862709900129310
2007	53.374848815267654
2008	66.396635631765321
2009	65.779745230586585
2010	62.601355486334917
