xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06
cpt:Y	29.812500000000000
cpt:X	-97.937500000000000
1957	116.68698365313445
1958	105.07033607939884
1959	105.07389450653322
1960	99.384229538303245
1961	99.290729599101724
1962	104.16309678910666
1963	105.79548310586256
1964	106.81627757383116
1965	106.86441165345440
1966	108.63106415054587
1967	108.98625818673088
1968	107.93418237878652
1969	108.89622023009149
1970	109.38265467578799
1971	108.90693983488649
1972	105.71760952075348
1973	106.48773985987857
1974	104.90213584623230
1975	107.83444762230305
1976	110.55359677231883
1977	107.62337654909062
1978	108.42552083176665
1979	109.13112833554203
1980	96.829303867259895
1981	92.381964765902509
1982	120.58827943042415
1983	110.84810003186320
1984	102.47054785893208
1985	103.71043075443862
1986	95.709727337690353
1987	91.875698749344437
1988	104.87256998026454
1989	108.31907461221182
1990	106.90866185164315
1991	103.21605928675561
1992	97.882905500870876
1993	105.39071773194938
1994	108.20991340701414
1995	107.08816593041992
1996	101.13208463080124
1997	101.39246945938044
1998	100.86044778813327
1999	106.00840673800428
2000	106.30968531509328
2001	105.01925894075654
2002	106.77488568038828
2003	101.41789726748200
2004	104.28856620931529
2005	105.29702104711215
2006	107.77245021827930
2007	106.94449536988363
2008	109.19454000103399
2009	108.19058798794507
2010	97.253486031706416
