xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10
cpt:Y	29.937500000000000
cpt:X	-98.812500000000000
1957	83.285213300053670
1958	89.970514173120435
1959	83.782091566909315
1960	85.917150265157801
1961	98.919919306890094
1962	95.826628837802090
1963	74.330628185745297
1964	113.39824648228117
1965	61.605409950181510
1966	109.30115269924588
1967	104.94352988249213
1968	81.991910767639538
1969	90.474499595935058
1970	94.693582795141921
1971	97.061829227902422
1972	110.36753758547420
1973	93.749812773299624
1974	89.591167710213867
1975	111.33106040872903
1976	52.717441772374919
1977	71.514643461672662
1978	100.50211666019644
1979	111.71110885104896
1980	93.704136105998046
1981	113.32279408976842
1982	127.84815406886587
1983	103.23906588564483
1984	101.65474014921787
1985	69.724146500233701
1986	87.065249838295841
1987	68.009068304579870
1988	110.69759819663271
1989	105.90917454163603
1990	97.737667429727580
1991	103.35783630770938
1992	92.040385038953474
1993	91.244913776746785
1994	95.812251097562267
1995	90.146603912345910
1996	70.986707549495520
1997	223.14029210573267
1998	94.025363203106636
1999	87.434077889795859
2000	104.39193469445598
2001	87.337095429276147
2002	110.66496402179601
2003	93.993517948826550
2004	108.85188580348347
2005	87.418607702188297
2006	97.372148586001842
2007	88.371788271457547
2008	99.535654984855896
2009	89.168435723989077
2010	104.00077063056416
