xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05
cpt:Y	29.687500000000000
cpt:X	-97.562500000000000
1957	158.44158826456558
1958	84.612774439514112
1959	94.655645365003522
1960	89.502374393046750
1961	84.414076779673138
1962	73.713169844753622
1963	145.15154761016720
1964	92.057393387975978
1965	131.64578071303708
1966	120.42743846849655
1967	98.647271649776542
1968	97.994027093052523
1969	103.57856557278581
1970	79.060556035627968
1971	69.841900523100463
1972	142.50391336590036
1973	84.738343684658503
1974	87.725063377227031
1975	105.77687130289921
1976	66.949336264944250
1977	68.137161241927586
1978	102.01291647509970
1979	116.53207907411590
1980	89.738504880977430
1981	68.391706810021645
1982	141.91299288848336
1983	161.59617728747457
1984	89.504969889002865
1985	125.72919923068639
1986	130.71868081686924
1987	125.03182799293558
1988	79.480030849632641
1989	85.029597926516985
1990	144.79085257937010
1991	207.07938503975302
1992	230.73001732244603
1993	148.52861045943536
1994	161.36418204372777
1995	95.205862684473502
1996	73.458842957985169
1997	89.344018715726222
1998	142.94583439213503
1999	83.889629510137283
2000	108.10513907945226
2001	141.09931573537372
2002	161.73671676416154
2003	87.727130862656253
2004	103.53477735528131
2005	93.705681541991652
2006	108.78601981630200
2007	74.175838092728569
2008	59.633447902338020
2009	108.59432046206868
2010	64.142308299792745
