xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10
cpt:Y	29.812500000000000
cpt:X	-97.312500000000000
1957	114.91643240793208
1958	101.90582309422531
1959	119.36838512136222
1960	111.62266157580915
1961	101.75889977934409
1962	98.542711138634985
1963	119.96898260786921
1964	104.18875389121480
1965	120.50585656658293
1966	105.67740360611992
1967	110.10544855602451
1968	94.882305810534632
1969	102.26173077578352
1970	79.371164591497376
1971	92.691160622169548
1972	122.19776366089631
1973	80.363679750958568
1974	99.268863295322248
1975	89.575733471372843
1976	102.34007886149122
1977	102.43869663218629
1978	105.23522512082552
1979	112.17357107885381
1980	111.25530051954864
1981	92.226833704348920
1982	136.41804842494241
1983	112.70138710015533
1984	97.064853895768465
1985	92.384741213791756
1986	117.38689814410083
1987	114.95197411261375
1988	86.668187016253370
1989	105.54168143920215
1990	107.90487565659234
1991	98.623914041719630
1992	132.00054927706279
1993	123.16577275042293
1994	124.07011416477336
1995	116.37374243884348
1996	102.72879923384416
1997	146.63407080111608
1998	72.479595116461240
1999	60.660716138663794
2000	106.65860867533628
2001	103.34349960428383
2002	111.79769415325254
2003	99.377734711384932
2004	108.87268952304109
2005	100.55041952442063
2006	117.75213875185592
2007	107.82332965472311
2008	95.309799722649586
2009	116.25948858611143
2010	92.498633138217755
