xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08
cpt:Y	29.562500000000000
cpt:X	-98.437500000000000
1957	42.090717654139695
1958	55.157907236878685
1959	52.821612012253901
1960	67.688889341366405
1961	70.749581276449945
1962	75.470415756686151
1963	56.673950699937450
1964	73.608901938651741
1965	61.935782395045955
1966	68.578421645403765
1967	45.437471644749920
1968	69.602955682215722
1969	36.227759517000351
1970	71.736574972079396
1971	63.886740221344510
1972	42.790506253889745
1973	83.825528896208027
1974	63.691453399405042
1975	69.137279865080004
1976	77.926834476906478
1977	80.279682055558197
1978	54.598624293110916
1979	58.657437229638404
1980	56.454668479949817
1981	66.875770588949919
1982	48.943063758538557
1983	62.225407457237417
1984	76.075481482343605
1985	64.920094324385317
1986	52.923723291661425
1987	21.024935454314516
1988	81.960772217429792
1989	75.324799847145357
1990	62.479850546682783
1991	62.855780339020328
1992	47.007984856614179
1993	38.809576091969554
1994	34.785962061655489
1995	72.612862703780110
1996	68.406049001846199
1997	52.749235077225165
1998	79.519022640771126
1999	78.869646799769981
2000	84.115620522718160
2001	73.065256593179427
2002	52.742874380249361
2003	72.133005350360463
2004	63.170560168724585
2005	59.095910432138652
2006	61.727825210485875
2007	78.919876835050616
2008	70.035101421376709
2009	40.083097242135260
2010	96.311076025145695
