xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01
cpt:Y	29.687500000000000
cpt:X	-98.187500000000000
1957	60.434393062288137
1958	55.368654538779865
1959	48.985351979887213
1960	47.294127393746969
1961	55.999577433701113
1962	49.395907882048064
1963	57.153638655592175
1964	50.605705585078496
1965	46.905658215246710
1966	58.286619856592409
1967	46.735995662705669
1968	48.619945591638981
1969	45.134823391488013
1970	41.616443015874353
1971	42.582964344216414
1972	60.489873951299721
1973	47.838374451251738
1974	41.773909671652866
1975	39.385538467125585
1976	44.782382862199221
1977	48.731878751738442
1978	44.714609137528754
1979	54.283497662388228
1980	50.488842412832533
1981	50.383635776888276
1982	52.431036133692601
1983	62.041798496381034
1984	51.858247367641695
1985	35.039365997754551
1986	48.586305271055608
1987	68.984291976866658
1988	52.925099853463536
1989	33.426229558569226
1990	45.171465226252188
1991	47.013662454202567
1992	53.500498719314727
1993	47.148806733895121
1994	60.171252746832920
1995	57.226068814475902
1996	51.857919630017946
1997	58.754549936580354
1998	55.716096354879113
1999	48.361694418843896
2000	46.862748025301428
2001	39.759089088373926
2002	38.652427724687385
2003	59.623475769142459
2004	47.866355145751086
2005	50.758653944938459
2006	53.073714623037176
2007	52.227646618306771
2008	46.182301512294764
2009	44.211159081746288
2010	58.926817614632071
