xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06
cpt:Y	29.937500000000000
cpt:X	-97.312500000000000
1957	104.74940475087813
1958	95.960924511964265
1959	96.631080003477550
1960	86.375990956595629
1961	85.833368201555231
1962	92.038963399508106
1963	97.371454702412890
1964	98.341915268405884
1965	98.595208862665274
1966	99.659819324776038
1967	99.074015547685434
1968	88.903340604447564
1969	90.135395138884888
1970	101.09908037694689
1971	99.026365856921984
1972	96.128876328749456
1973	97.864039636860198
1974	97.178028178552978
1975	100.09196052027872
1976	103.55022847965445
1977	97.863752806706870
1978	98.788478368332534
1979	99.293817954405256
1980	95.369651674372179
1981	91.954539587211215
1982	121.09385612107172
1983	110.14651155165238
1984	101.31571791849741
1985	100.10177744714841
1986	85.164661562947089
1987	61.247417384878617
1988	91.389152417237824
1989	97.171549944157775
1990	98.874208172963691
1991	103.02310272901006
1992	108.82066884979777
1993	96.761431150379863
1994	101.57795493012360
1995	98.733972053988083
1996	95.209816554320142
1997	95.742948327421161
1998	96.126033068405818
1999	98.828789879618739
2000	100.46792575916783
2001	98.984322145939814
2002	101.33374995841092
2003	93.884580260533482
2004	96.818621842002770
2005	95.698260233299152
2006	99.502534005682747
2007	96.831023964634809
2008	100.07468292498426
2009	100.61463616572277
2010	93.209221922041081
