xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06
cpt:Y	29.812500000000000
cpt:X	-97.312500000000000
1957	106.26927532665141
1958	82.891610910499736
1959	100.97272927971639
1960	135.89127710764674
1961	87.594438459903230
1962	96.125689468654912
1963	87.334771962820611
1964	95.532626980995019
1965	102.84468980095090
1966	104.03326452260052
1967	84.751839256623413
1968	102.70470297673691
1969	91.600055378564406
1970	86.079688501219565
1971	112.81083634231322
1972	92.556556570623385
1973	121.97788629509964
1974	136.17967978799877
1975	107.52700074067486
1976	130.37633910889426
1977	111.07180440841054
1978	99.675285360870916
1979	109.44855450250544
1980	87.449856633565176
1981	100.41312868593725
1982	78.992118518525245
1983	48.793243144771125
1984	171.93446460114831
1985	117.30819621714524
1986	82.353207481241142
1987	93.222387932456044
1988	131.44688295886766
1989	116.24151794399648
1990	96.999171067650423
1991	76.198644099415503
1992	85.197276039703894
1993	113.59941775837545
1994	115.90637274159199
1995	120.58608643866583
1996	85.002605470038446
1997	89.896216561402241
1998	85.869630314554712
1999	118.76393611661344
2000	88.743723473655734
2001	92.868907488636282
2002	110.52018648385061
2003	103.76171404688385
2004	95.410912514601904
2005	78.809575208806891
2006	66.643274417178716
2007	85.235192707651294
2008	127.00397163607403
2009	118.61675219178329
2010	93.008523316280929
