xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09
cpt:Y	29.437500000000000
cpt:X	-97.562500000000000
1957	99.200339150156765
1958	95.875768617609239
1959	93.534870832222083
1960	97.555562449466208
1961	100.60333359477903
1962	103.81800849085363
1963	100.01821484370699
1964	86.718229556169888
1965	97.388294588523138
1966	92.913044660793773
1967	90.654189150242615
1968	87.180285461303669
1969	90.108939366707219
1970	92.185702477834610
1971	103.40938558327203
1972	123.98055632409003
1973	97.074516450073929
1974	111.17770837040297
1975	107.55239878653121
1976	116.11924349597759
1977	99.524768281758085
1978	110.25562125344737
1979	100.59112250156383
1980	105.98016309238369
1981	101.67787042626405
1982	120.62848976202645
1983	101.76074584127721
1984	103.18871839544509
1985	100.13814026487219
1986	102.76871653304477
1987	139.00789651474278
1988	103.46681653340417
1989	102.20196889412865
1990	99.091258057723223
1991	129.22139010796823
1992	133.45846908305177
1993	127.93560027869815
1994	101.31205227019247
1995	104.05693531372401
1996	103.59462787276237
1997	131.96708541167203
1998	96.846757255294833
1999	102.47768431795544
2000	101.70811432488671
2001	94.866472454481126
2002	96.069049948939778
2003	90.468933955583367
2004	118.65555288017450
2005	93.128134015408463
2006	102.29316886853044
2007	106.45917020514926
2008	116.22663567414354
2009	103.29688762398257
2010	96.416043440188915
