xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05
cpt:Y	29.437500000000000
cpt:X	-98.312500000000000
1957	99.862694045812077
1958	61.415987551691487
1959	83.308867132856932
1960	88.888114314958756
1961	80.780725999042176
1962	114.73150141577955
1963	86.956870654163424
1964	103.96656040133603
1965	70.699349341417445
1966	97.480657876790190
1967	102.52184005604823
1968	74.198469019582646
1969	123.96516757818910
1970	105.58726640229705
1971	90.338337139424084
1972	79.363403397871096
1973	83.051552764125333
1974	114.32576928389221
1975	108.50385400972910
1976	77.882678498665413
1977	84.899859327213960
1978	96.808519883671778
1979	104.03017789164176
1980	102.91436085295827
1981	56.713267163467442
1982	89.185068040477944
1983	106.70282305222592
1984	119.84341644457010
1985	91.240531605972933
1986	124.33588880540543
1987	56.597294172262274
1988	92.792023448139858
1989	113.20793272281101
1990	68.768766230649959
1991	109.47876445989573
1992	89.013951005572835
1993	107.35019517224291
1994	90.983855712180841
1995	89.492017937041084
1996	103.84999474930476
1997	87.565453556561067
1998	113.11977189164720
1999	125.23643873815561
2000	112.69449337623109
2001	127.04457500266773
2002	95.544507084572629
2003	103.64367772298478
2004	99.767509609622579
2005	109.19598580230799
2006	121.31173796596921
2007	115.40931158817111
2008	95.588965816879053
2009	90.881734114115872
2010	105.31363389116191
