xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09
cpt:Y	29.312500000000000
cpt:X	-97.687500000000000
1957	85.799820982825864
1958	104.61948249319404
1959	106.52439156095080
1960	113.38031466878999
1961	99.245987844559735
1962	107.44529789403803
1963	103.88981847291507
1964	109.40751192557691
1965	119.63267333777060
1966	96.932577189217255
1967	93.151720692303144
1968	99.948319076140564
1969	102.98194066717764
1970	101.07207590861205
1971	108.39912230904258
1972	112.67815149478186
1973	102.78529007147472
1974	97.438937293979961
1975	104.94423005625156
1976	88.569558339148571
1977	76.242047678354652
1978	106.87722641074676
1979	111.61857347648579
1980	115.35386019865065
1981	109.06032787746931
1982	104.25369131601393
1983	103.85090009218020
1984	103.09714414847819
1985	105.47453571281535
1986	104.01453963155289
1987	99.088425571803327
1988	103.79031962742926
1989	117.65058131692287
1990	117.48729268742609
1991	111.44130546270378
1992	157.36351409302767
1993	194.35587881909294
1994	131.03447639124792
1995	99.195661999231220
1996	96.303939356596373
1997	104.40630568676806
1998	106.10597816910888
1999	110.38692818074870
2000	120.25523268539757
2001	114.24643529053255
2002	108.71254650675392
2003	104.82591422671004
2004	101.61189632533043
2005	123.92069006680003
2006	108.46162155045947
2007	108.59573071687693
2008	117.85081488571527
2009	104.53261140458744
2010	116.36211596612497
