xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02
cpt:Y	29.562500000000000
cpt:X	-97.937500000000000
1957	52.238193332956278
1958	49.699601674350447
1959	58.332209669813274
1960	50.487763766247880
1961	58.393513324565227
1962	41.915969632096235
1963	68.686898211302037
1964	70.627736698066414
1965	47.212109252529316
1966	68.989366230787695
1967	65.795498859097407
1968	59.112360077071344
1969	68.280514722675008
1970	70.466386634627312
1971	68.170436376990708
1972	64.764746342669881
1973	89.381250934840324
1974	12.524458108295200
1975	48.953976469837805
1976	15.696181079827277
1977	90.855977062979576
1978	68.655791505265000
1979	54.632393575821204
1980	68.763972868754067
1981	47.480990196192479
1982	88.496542274317378
1983	92.823161824016580
1984	26.996250258675726
1985	28.085007133715141
1986	56.587748812362939
1987	50.263680017459500
1988	54.842608531923304
1989	30.663630493549348
1990	56.111647739086038
1991	57.036553836963108
1992	65.395728478087662
1993	59.236227663540923
1994	75.022797872860721
1995	60.677874289567910
1996	29.190459988885518
1997	78.469764651732802
1998	85.512801082044319
1999	52.705195900024385
2000	64.976479917107099
2001	32.642541419183488
2002	57.266628867075404
2003	52.469251802729012
2004	47.716552677055162
2005	79.522385442517034
2006	54.106040001738037
2007	65.813059948127290
2008	31.007343640491470
2009	69.069274803556198
2010	96.215780880735295
