xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03
cpt:Y	29.812500000000000
cpt:X	-97.562500000000000
1957	41.869738594383314
1958	71.220190429912293
1959	67.606208345834574
1960	57.854804032640502
1961	65.713387139413229
1962	36.972288099443887
1963	48.434876296166493
1964	57.975009525702262
1965	50.989006195797060
1966	66.831356517272283
1967	36.071363151444828
1968	28.120645289184818
1969	51.192423847492236
1970	21.310994608344956
1971	14.482504429130998
1972	38.919845958241822
1973	55.505858897436006
1974	38.901070258036100
1975	35.859253535947275
1976	32.239469775640615
1977	86.859146911758273
1978	62.795363544217004
1979	61.613530564183606
1980	79.446503627868935
1981	51.197351736750889
1982	52.375960601402099
1983	47.409091045686523
1984	67.208056928883138
1985	20.798401083170162
1986	49.671137771292813
1987	69.147387288558107
1988	73.168364035259629
1989	58.652912734792025
1990	62.556085525671094
1991	69.701773075629006
1992	66.383100251362151
1993	86.115793405491075
1994	62.302653808733623
1995	80.455484567500463
1996	56.710529550285209
1997	66.705278294965012
1998	72.198588316059954
1999	31.996047468257679
2000	53.826758741894999
2001	51.918996461530234
2002	69.117328925037128
2003	72.318042087013552
2004	61.909989672995380
2005	63.469575979376913
2006	44.860353734119968
2007	63.421616863462091
2008	55.422091660146577
2009	64.014228548889591
2010	80.494295135957586
