xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03
cpt:Y	30.312500000000000
cpt:X	-98.437500000000000
1957	58.921203063550891
1958	54.942189486484573
1959	50.986372580495960
1960	56.962835540494467
1961	50.622491995934574
1962	63.111436313953256
1963	59.920378144206119
1964	69.263082605301264
1965	98.074354691082647
1966	62.914886478470876
1967	55.651430006264661
1968	62.045656772747392
1969	41.879054285090398
1970	70.097677383549680
1971	54.579251920635087
1972	80.439200816945515
1973	73.177884786100790
1974	23.697361537790123
1975	58.237031207779751
1976	48.809367254219197
1977	40.033534341111867
1978	65.963522484188260
1979	52.063056276049821
1980	58.670557188576147
1981	37.123967297355350
1982	49.057814605245639
1983	68.458588170962770
1984	35.792362704019851
1985	57.087913929646376
1986	62.261754887460576
1987	72.803664614362191
1988	36.397548170118625
1989	38.083502619009316
1990	58.039374227953957
1991	55.149571792608789
1992	60.268531038975965
1993	50.599199735636113
1994	51.134984335226953
1995	68.419437538098677
1996	60.367956111107880
1997	61.337255489052247
1998	77.626501666130025
1999	37.032800633468611
2000	21.563499510956589
2001	47.601644165995744
2002	57.897125602352141
2003	53.160536998875472
2004	53.315930787398941
2005	56.864807745776538
2006	53.046954917939679
2007	65.697061490501270
2008	38.466794552899458
2009	60.891234839893642
2010	59.615527753404102
