xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12
cpt:Y	29.562500000000000
cpt:X	-98.312500000000000
1957	51.876331660758119
1958	49.705834960051568
1959	44.193463304409086
1960	47.068712434112904
1961	62.902241193730035
1962	46.035416582243641
1963	66.537612206155330
1964	37.178401625006138
1965	55.121830696683809
1966	46.248687042011881
1967	50.255543412458380
1968	69.767326166686829
1969	44.181211972079751
1970	37.426301798496418
1971	51.918127514603036
1972	53.136491260143359
1973	36.812710044858846
1974	47.548213491892831
1975	8.9275284118794147
1976	64.303923336499878
1977	49.166969114807436
1978	40.418313929691990
1979	25.499993627257378
1980	34.638025731170792
1981	51.396106717921782
1982	48.847837414277933
1983	33.738301079167130
1984	49.090761632681321
1985	38.347605039584082
1986	55.795511032713549
1987	35.927827742414593
1988	40.501101603257794
1989	69.304941663002353
1990	38.844526164248961
1991	35.596083669073060
1992	48.277606346458825
1993	54.972397764587761
1994	66.804386431501626
1995	45.926375583729765
1996	36.312726668672255
1997	60.754258007430089
1998	34.283620086747511
1999	50.794640546764505
2000	40.338120137431076
2001	39.746324709820399
2002	49.768119095443026
2003	50.086207118909698
2004	55.431654645204581
2005	53.866623051641547
2006	49.399043841665517
2007	29.894094670795617
2008	46.158969598703045
2009	82.446811103514392
2010	25.937428436320381
