xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12
cpt:Y	29.312500000000000
cpt:X	-97.687500000000000
1957	69.264486271971947
1958	43.503212449144712
1959	36.799537528520503
1960	27.765167412033126
1961	30.899679386228986
1962	43.174497955346013
1963	45.515953870393915
1964	31.628839539866835
1965	78.811548689680478
1966	30.980457436947617
1967	59.395736736034145
1968	71.535136054435355
1969	36.571158995607028
1970	53.200301946820836
1971	52.945931801393115
1972	40.714600528070520
1973	5.6852236418124846
1974	51.834367856801983
1975	21.185407813331842
1976	74.027793180982044
1977	40.161824903758728
1978	63.080209608304976
1979	27.738372638916452
1980	48.425173246636675
1981	49.510352352522062
1982	78.042391644684059
1983	20.641929646713578
1984	48.176156780917317
1985	64.731911815621316
1986	101.80893683375041
1987	65.094081672756573
1988	12.738312918121160
1989	63.039498991920148
1990	58.928500197499289
1991	65.778375179591009
1992	92.309496104045039
1993	98.513657613860374
1994	91.068386852704222
1995	56.289601905945204
1996	51.874886481914309
1997	95.857145821447688
1998	41.863755205043873
1999	30.974486328490833
2000	45.407106074125679
2001	56.389598632364624
2002	70.895435690449801
2003	60.997352414572660
2004	73.312899612766387
2005	64.216751142494701
2006	52.734307676863438
2007	34.323224433091141
2008	35.971752580327411
2009	69.942211066923619
2010	10.134741780003239
