xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09
cpt:Y	29.312500000000000
cpt:X	-97.937500000000000
1957	105.88859730949002
1958	98.367792955265855
1959	95.587019145704772
1960	99.750203328616735
1961	94.411022001036386
1962	107.28044119858123
1963	113.34891287956511
1964	100.29419794351378
1965	114.30373370248054
1966	96.481305726306459
1967	95.933655972428184
1968	102.68914821880909
1969	97.548232262604827
1970	92.676616929258145
1971	94.253128791654049
1972	128.33693865206749
1973	81.908070599813499
1974	111.66457987208443
1975	98.676981015339464
1976	105.53407438115165
1977	93.754188732442998
1978	104.69012266581962
1979	102.76167409634370
1980	96.052424254123324
1981	105.16254185300362
1982	107.12637366218715
1983	105.21981796770902
1984	87.075376516134583
1985	111.58531397074881
1986	111.57310519630195
1987	126.24371323529486
1988	93.172911880444858
1989	98.922155751647566
1990	109.80128966226440
1991	141.65665132267839
1992	153.09104561660425
1993	133.86393803500360
1994	116.04560671432952
1995	110.00130944539683
1996	114.35760685221757
1997	110.42466993588481
1998	90.723309453359462
1999	90.517607952206717
2000	107.13813463092875
2001	104.11900311689567
2002	105.31617401077919
2003	93.146580277000140
2004	123.84686529266085
2005	99.653515584116846
2006	104.06726287585201
2007	90.570417044768732
2008	98.829802911125256
2009	124.70297450117627
2010	81.957519074646129
