xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01
cpt:Y	30.312500000000000
cpt:X	-98.562500000000000
1957	36.333244295375941
1958	69.485725120608976
1959	53.672406055296626
1960	35.451732388779810
1961	20.402423686493194
1962	40.845718987844215
1963	48.611197979875264
1964	46.763719228498168
1965	42.815094507275326
1966	63.195281531088781
1967	34.427746727859358
1968	48.334948338951534
1969	39.343739332123320
1970	59.447679584676301
1971	33.765688962486259
1972	37.321211964186645
1973	62.263719553377470
1974	15.433236036748756
1975	41.813994571399355
1976	25.163124038996820
1977	62.824423561767354
1978	51.065367692952535
1979	36.777671447233395
1980	33.744414352720028
1981	39.690242532176512
1982	34.080108443319588
1983	68.511836393327684
1984	38.677304684276500
1985	31.048098825830138
1986	32.874943288192682
1987	52.094611595008971
1988	42.834071692726141
1989	30.304852465591352
1990	36.431026173917026
1991	29.562017467708131
1992	71.254691319722824
1993	40.008580762746796
1994	41.246881872603993
1995	50.348538397230570
1996	30.233255405018181
1997	38.528146381114723
1998	55.219128359037825
1999	26.541442965881419
2000	21.119910524137737
2001	32.491287308126012
2002	34.096551451657525
2003	64.649530608512109
2004	31.307803563566676
2005	46.412562995142707
2006	35.474743433541988
2007	54.033064170883151
2008	24.710225755775173
2009	30.191895275798622
2010	48.781755650496976
