xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08
cpt:Y	30.187500000000000
cpt:X	-98.187500000000000
1957	60.762477111160443
1958	56.653295773744055
1959	48.667250135194209
1960	66.142171405656214
1961	59.255641841078607
1962	60.685629012762092
1963	60.402160249908562
1964	65.728365644883198
1965	66.540540243696540
1966	57.836500872159519
1967	53.978181070850752
1968	60.578398145881316
1969	57.092612995741121
1970	45.600355496037665
1971	56.229029423154678
1972	66.738663608762565
1973	57.658553133647743
1974	62.319813754731385
1975	58.093839956402633
1976	66.184758042033536
1977	57.656850968301683
1978	69.289152270825610
1979	66.916017745009299
1980	64.462965006566009
1981	60.247071225778072
1982	61.951141017461147
1983	62.664260203903801
1984	68.877777899562560
1985	60.674075653743714
1986	80.917762314428941
1987	70.343248859417699
1988	54.723999260241783
1989	64.994986895130040
1990	61.692875528987486
1991	76.158424276871685
1992	71.760352542639211
1993	62.138511601094720
1994	54.456375553048716
1995	67.078829360556526
1996	66.458120520810823
1997	64.706672039547726
1998	60.179278206996173
1999	61.183364552791723
2000	66.741153002333164
2001	62.859748201640407
2002	65.710380153392336
2003	65.274264382110132
2004	62.709207798014837
2005	56.980759780465711
2006	46.450308120796642
2007	58.950915469833191
2008	70.845731014745169
2009	57.829643821735118
2010	71.356661653346279
