xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05
cpt:Y	30.062500000000000
cpt:X	-97.687500000000000
1957	93.938726153141999
1958	95.008574709565124
1959	102.84886810725250
1960	93.411911841913081
1961	101.69484277907401
1962	139.89689532696161
1963	112.26719251971112
1964	96.694506614250201
1965	130.08290889415520
1966	87.443302622898642
1967	103.62663999681106
1968	97.642781655845027
1969	139.68724850390257
1970	65.294382403485002
1971	102.90787142942457
1972	110.92982610514203
1973	94.746428154998341
1974	88.365095581914318
1975	114.36967963790933
1976	95.013493861957045
1977	92.020035400445025
1978	137.16155616119946
1979	96.303465371364950
1980	106.95207572235783
1981	114.05133077208654
1982	152.98417084334096
1983	123.79159248314001
1984	61.082417434673509
1985	79.632407497848703
1986	122.23683155039997
1987	100.98143369618708
1988	85.487124059385238
1989	104.13449289275329
1990	126.10452690081674
1991	112.35917019838647
1992	152.29470568217485
1993	156.20244228012402
1994	76.040975864461728
1995	110.38132919056780
1996	145.45297805212806
1997	142.41864046502832
1998	82.450930892603679
1999	69.923434477739391
2000	73.737801778192832
2001	106.15289097222991
2002	99.248484419096513
2003	122.69748367220168
2004	109.75848543549986
2005	106.00808613058705
2006	82.202950754115406
2007	108.66700084664927
2008	88.119797484704705
2009	153.67834273234564
2010	133.40121319652053
