xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04
cpt:Y	30.312500000000000
cpt:X	-97.437500000000000
1957	71.268151860675161
1958	65.092802056285464
1959	64.998314814441358
1960	67.249069702867558
1961	54.748688507662969
1962	79.588291250871563
1963	69.142451555700262
1964	68.712083884289839
1965	59.111125934043308
1966	68.192756724623266
1967	63.420309704093093
1968	72.901172942381422
1969	72.324472403640272
1970	65.800466667836645
1971	62.031616177699874
1972	75.122972412261689
1973	80.349206584449647
1974	74.798982163690809
1975	64.669299148229712
1976	62.591065944632177
1977	73.207475735911174
1978	64.503624598632754
1979	57.915550304195847
1980	77.017933359485440
1981	85.492223906807084
1982	62.854704670727038
1983	76.376855422444478
1984	91.725180869392574
1985	73.309233263268652
1986	82.282164952638354
1987	93.299989515923542
1988	83.892262206049310
1989	84.092740822353647
1990	61.673024159151659
1991	71.747500603974260
1992	69.973482930590734
1993	57.486464346028257
1994	68.859763357316339
1995	74.148175708210928
1996	76.145050177033326
1997	81.244934808454786
1998	66.274924426856202
1999	73.942876498121635
2000	68.351716885598876
2001	81.713437384620491
2002	69.718326712163460
2003	53.458934774365602
2004	56.661098368174940
2005	57.369428755073294
2006	50.223544101192950
2007	67.006416760303480
2008	75.646646668057144
2009	77.349675318524859
2010	69.152094299370262
