xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10
cpt:Y	29.437500000000000
cpt:X	-97.687500000000000
1957	88.221827583209929
1958	99.991325735338890
1959	102.37686970953432
1960	91.908407565428533
1961	77.503972221000922
1962	104.67682821501708
1963	100.84474569987613
1964	95.460798224500920
1965	106.55898567620339
1966	90.334879751337979
1967	92.896115112968417
1968	92.586585009160473
1969	93.654969134998638
1970	101.18499534845834
1971	87.863848940067854
1972	113.73597188282947
1973	95.916460852683400
1974	90.759182789583022
1975	99.507658628770713
1976	103.13317872050547
1977	107.29399000183614
1978	108.16815734112362
1979	104.07621043851239
1980	92.907530683260873
1981	99.738248920697870
1982	124.10594691323821
1983	89.019331796588773
1984	89.532402630022432
1985	110.03340671905836
1986	149.63282752096956
1987	132.99408075309833
1988	84.971809171241574
1989	89.533424929082301
1990	106.58893105200075
1991	106.76848410612757
1992	112.37375694277118
1993	119.81509020593570
1994	111.45197569283121
1995	86.896985804512298
1996	97.944399454643616
1997	170.36711977008551
1998	67.299852054597537
1999	60.081070969068776
2000	84.372088710695536
2001	89.466110049435429
2002	100.17672614321606
2003	88.739890492263413
2004	108.92156327186528
2005	85.149810972201848
2006	98.118893141861733
2007	92.315991875348786
2008	84.720460155993806
2009	97.573726210500226
2010	74.007707369807264
