xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07
cpt:Y	30.187500000000000
cpt:X	-97.937500000000000
1957	43.422360370116891
1958	43.160746542922226
1959	72.990584271726618
1960	58.238129165847120
1961	53.522581526121108
1962	72.283661128680450
1963	41.838015416114771
1964	61.599054130690078
1965	42.714348396715693
1966	57.004370320980179
1967	68.373925781094428
1968	73.704829593752962
1969	31.006955880237083
1970	60.818881465012360
1971	52.411213996467517
1972	49.661140576650709
1973	64.437224194212121
1974	50.076041720269671
1975	67.527135076353517
1976	47.260632446240074
1977	49.279399926906770
1978	52.676109101351237
1979	62.496375675197612
1980	50.828218524182283
1981	40.684307175885671
1982	27.500968592445023
1983	33.802335825069363
1984	73.973364057527945
1985	70.220694921221508
1986	52.426084707505851
1987	51.236279249819681
1988	81.009232228775005
1989	41.054399658942401
1990	47.608204614672822
1991	46.940280816657868
1992	23.774341744868313
1993	3.6543419348268031
1994	30.114320876758484
1995	63.211527783668039
1996	48.407547704060200
1997	-23.137075165179553
1998	85.249343524469538
1999	73.732743776689404
2000	67.980913979511882
2001	81.235678842596371
2002	71.959398702440041
2003	54.306523783255990
2004	51.504016032627689
2005	55.830572821372883
2006	64.841861181299137
2007	70.768379512155889
2008	58.116914509216073
2009	43.490426530233925
2010	65.984875473923452
