xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03
cpt:Y	29.312500000000000
cpt:X	-97.812500000000000
1957	38.604428896868789
1958	56.103667828953604
1959	37.405354241084630
1960	46.698798599696254
1961	64.315263319584190
1962	33.281435614419188
1963	41.312538691793392
1964	47.744752225929361
1965	57.049886353415637
1966	66.976829880545807
1967	33.309902556499040
1968	39.956136430685035
1969	46.899565351449766
1970	13.779451150838838
1971	10.121185060357149
1972	26.253566632272168
1973	35.786036122300985
1974	38.517899398218091
1975	38.630049765765428
1976	32.582224033695297
1977	87.539104535895973
1978	60.886990624388261
1979	56.128155571139260
1980	82.033517800097954
1981	43.686113362084669
1982	45.480317043287535
1983	14.890155193698433
1984	63.550937096959487
1985	19.225357408274228
1986	43.682114047273018
1987	60.627648190077558
1988	61.006424924162637
1989	57.287683855812666
1990	53.673533873239144
1991	56.938321031049313
1992	55.474221407799661
1993	70.278533347547111
1994	54.716947983942575
1995	71.819413485000382
1996	60.255053857949875
1997	67.619084914215506
1998	51.737370746312415
1999	38.385648851250387
2000	51.523070384003582
2001	53.060111235011441
2002	61.951420094543863
2003	69.742076578933904
2004	60.367260988674403
2005	49.094409340897009
2006	48.069799443859367
2007	61.492037793289413
2008	45.606027066655351
2009	64.770679352462537
2010	73.882218137300811
