xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02
cpt:Y	29.812500000000000
cpt:X	-98.687500000000000
1957	52.439781687683997
1958	67.915309573168287
1959	56.980433044487015
1960	40.277833511042218
1961	61.871077285555543
1962	52.888311798548422
1963	43.110490500259615
1964	56.152142943063815
1965	39.047665312987156
1966	83.514037675389048
1967	49.885159535753360
1968	59.650191530282363
1969	75.952465363765967
1970	62.509499610707884
1971	61.257068736365866
1972	69.013241501193860
1973	79.083126039398834
1974	38.686294017858103
1975	71.141749145633966
1976	59.176075623278258
1977	72.188535538199318
1978	71.829518022799974
1979	62.311730553794973
1980	49.784458216200001
1981	49.960741283177015
1982	38.640564460519023
1983	143.03628327661283
1984	47.717515291945610
1985	39.121788478208551
1986	43.961208669101644
1987	90.765479405202512
1988	53.156084922497115
1989	16.372431173509000
1990	64.406642684697829
1991	74.543600633694766
1992	53.792570985312501
1993	38.798553546490467
1994	72.619082100509360
1995	61.462384225358761
1996	56.933850602097152
1997	54.184040322705329
1998	80.541270882125730
1999	56.812817144338922
2000	32.020549474179184
2001	37.222713243183961
2002	41.946282915607924
2003	62.019914853469295
2004	67.148398994705687
2005	63.256616446582512
2006	76.840012662966103
2007	64.494971975147237
2008	48.277414848096825
2009	44.199555857978680
2010	63.772232680813651
