xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10
cpt:Y	29.312500000000000
cpt:X	-98.062500000000000
1957	100.57388328267488
1958	90.437318308570710
1959	78.389566788403599
1960	78.001492725185358
1961	82.365794823202293
1962	78.396402926567760
1963	87.553212283142102
1964	85.135041207174112
1965	95.075653751435766
1966	77.348001107520432
1967	92.918755837453304
1968	96.898916368004677
1969	79.871596799669106
1970	78.105288575474219
1971	79.515076421348880
1972	112.15655756020848
1973	67.918571104036431
1974	87.320999831708448
1975	77.517212556263587
1976	91.462321477188055
1977	81.708933574778371
1978	95.014003770807506
1979	84.014069560899713
1980	91.082133999248640
1981	88.359073825747686
1982	98.446797757618882
1983	82.568262584312478
1984	69.789049367029264
1985	82.986997836897231
1986	89.724658778042169
1987	102.05689244865755
1988	77.330207079693864
1989	88.834804223918695
1990	121.59059088308067
1991	110.08160136719528
1992	108.72740844568611
1993	92.658358037808952
1994	102.10208780371343
1995	81.914116957263019
1996	89.485120834064361
1997	97.868587341973139
1998	63.931608632525638
1999	66.685361506863629
2000	86.925371770076069
2001	81.658117247039641
2002	96.490523754620725
2003	76.793851898666986
2004	94.877745235535599
2005	80.020856615174750
2006	91.402516706168356
2007	77.687609012370686
2008	87.523019392729807
2009	94.620894996058254
2010	79.127520471705836
