xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10
cpt:Y	29.687500000000000
cpt:X	-98.187500000000000
1957	82.385989542645632
1958	75.023657211041368
1959	109.31976278426649
1960	111.22582220434052
1961	73.962374955773143
1962	126.04980491810116
1963	138.24346406777755
1964	62.871031571161630
1965	119.28400010158899
1966	107.09873373702453
1967	117.52362784313581
1968	49.845468928616178
1969	26.757802785773109
1970	137.01803089593488
1971	100.01944771035650
1972	45.527236244691608
1973	151.60695379324090
1974	27.025094793857320
1975	138.28444171188193
1976	84.166157726114321
1977	36.002124425119817
1978	161.58401107760000
1979	150.02122272736793
1980	128.59796819151077
1981	154.14240706232778
1982	147.98284845988115
1983	80.186921911802258
1984	165.33835534741900
1985	25.112673783322677
1986	38.556144263076419
1987	14.008826557745692
1988	115.77334167659798
1989	103.17740212430112
1990	74.426870069745405
1991	128.44592556954785
1992	65.669080904977761
1993	133.97045071760874
1994	142.87676968324433
1995	64.213418430840051
1996	43.949718815760342
1997	189.45908383558071
1998	125.34748483488058
1999	93.100932361586089
2000	134.12590409650008
2001	123.71456517953639
2002	106.11696150173472
2003	84.384053503059206
2004	144.58762037704048
2005	117.14441230558789
2006	141.94666170582047
2007	113.45252153782565
2008	168.07931129661046
2009	68.857559957660911
2010	88.775555948532272
