xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08
cpt:Y	30.187500000000000
cpt:X	-97.687500000000000
1957	59.053090556425900
1958	50.867591831626086
1959	55.927756586987826
1960	61.625270297535998
1961	50.772691465241287
1962	61.424611765028828
1963	52.936786070775383
1964	58.338676252839726
1965	44.333083015678817
1966	59.575971097212694
1967	54.659062973228821
1968	66.973196534629807
1969	62.070689335287689
1970	56.965922525627185
1971	61.992226552959643
1972	48.311676461988071
1973	68.572215823778691
1974	65.108500578894947
1975	59.988604478922497
1976	51.995121924781202
1977	58.632133877684410
1978	75.054209821072988
1979	67.717187450639727
1980	56.895932186424702
1981	64.229509160677594
1982	71.062343661376488
1983	39.287226419642366
1984	64.245817611664549
1985	75.898340116180833
1986	70.874569103728376
1987	70.594948142817941
1988	53.556301050540341
1989	64.660143544244676
1990	89.066402286426097
1991	85.482284448211345
1992	75.186788081930814
1993	57.452525972389971
1994	59.632600524391655
1995	63.873732352734265
1996	52.570887359067186
1997	81.061535591601313
1998	41.994573204861041
1999	78.620742404430672
2000	68.660554725911979
2001	63.783313188551034
2002	55.071064614980884
2003	50.034688959931501
2004	55.909618282096986
2005	53.608363803553630
2006	51.752895414005984
2007	51.952194429677874
2008	67.731318728071656
2009	48.452889019115730
2010	60.812596186250857
