xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07
cpt:Y	29.312500000000000
cpt:X	-98.187500000000000
1957	13.716952619746330
1958	74.011128984172387
1959	56.305122710106843
1960	82.186044468666850
1961	72.099628402144234
1962	45.116264054054689
1963	98.654227022777491
1964	100.78594087891793
1965	82.235572564818668
1966	45.554781725287619
1967	63.202796243334362
1968	28.821025979105020
1969	35.000241358551847
1970	64.728695956727847
1971	56.105082186691895
1972	26.039269583488924
1973	35.163865680247966
1974	59.948809999948551
1975	35.402260902249907
1976	58.934256383376166
1977	38.896241735782993
1978	58.598079808988075
1979	43.016502895526664
1980	44.640107186834960
1981	17.877600692459907
1982	97.268267528815230
1983	73.637398931680693
1984	47.989033121383542
1985	33.777214301566474
1986	50.692252924579307
1987	58.797567470620905
1988	62.054173494334385
1989	28.261908379933477
1990	56.187872022677816
1991	73.855540075781093
1992	32.442539100137765
1993	-2.6586013625442035
1994	2.6391533723798730
1995	19.646052989013981
1996	55.353404737299250
1997	13.418316846826386
1998	52.466230042502652
1999	17.092978520178534
2000	81.899818438193719
2001	51.105813081665481
2002	83.920212309122832
2003	73.343991065342834
2004	59.618148544579448
2005	49.421038318902603
2006	89.149011397095094
2007	40.811585317879079
2008	71.795711826889942
2009	54.392091872245786
2010	34.234619234301540
