xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01
cpt:Y	29.812500000000000
cpt:X	-98.187500000000000
1957	47.285536609055924
1958	76.841386848931791
1959	51.623303076913686
1960	48.218709629116745
1961	52.468418650733412
1962	53.763818620227532
1963	41.281659619293144
1964	61.102923086872821
1965	50.499068420966090
1966	40.128736385004572
1967	67.763638698837468
1968	49.987819770662327
1969	49.587633434666650
1970	63.376823677216059
1971	44.400914079606352
1972	51.425997087862029
1973	45.458877521746473
1974	29.839799743900794
1975	59.215965125459562
1976	49.272808230876144
1977	63.137488764341278
1978	48.907762073880882
1979	39.965365991633192
1980	59.849546447199124
1981	40.159621069063263
1982	50.048868664579075
1983	50.816549209146096
1984	39.074358143208684
1985	47.637208154166245
1986	43.112693734473851
1987	57.816803692818461
1988	61.966381762526794
1989	44.086373902620032
1990	53.267988095612402
1991	59.913399938519532
1992	42.341553411704545
1993	52.162314871416385
1994	63.999977691835568
1995	60.231013117555435
1996	57.108509524172085
1997	47.231452586406562
1998	44.786794867570350
1999	40.573774373041850
2000	31.189074631841954
2001	57.926703070311085
2002	65.367055663621670
2003	46.309809186564813
2004	56.662561732250275
2005	52.988568603718228
2006	50.781285809621757
2007	62.158635308848361
2008	46.842275718913797
2009	41.580894693585073
2010	62.330271178231904
