xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12
cpt:Y	30.062500000000000
cpt:X	-97.687500000000000
1957	77.743092459399151
1958	67.540981722557945
1959	37.535622081404938
1960	43.596151723179460
1961	28.431331940670027
1962	48.027028027711054
1963	79.456479177774767
1964	30.393794874920907
1965	105.28978166618246
1966	38.785121190036321
1967	82.029682573464726
1968	75.644182389322353
1969	41.490691539546326
1970	35.216627595512271
1971	59.027612472688539
1972	56.185975469326301
1973	4.0343066776744791
1974	32.974118383125955
1975	12.556021246460595
1976	115.55621614111368
1977	37.423606378489765
1978	41.543455558927661
1979	43.757550187123591
1980	79.723842358263795
1981	68.503649174056463
1982	85.467537550886476
1983	17.556090233450149
1984	42.143310402370247
1985	57.489857792647904
1986	104.61711805913500
1987	63.774642494173349
1988	15.849833312396555
1989	89.943648706439490
1990	72.918722153534461
1991	99.259631080014685
1992	58.257239009544811
1993	74.254105512435160
1994	68.799346040243037
1995	57.072480502013150
1996	99.367262647153780
1997	83.587273489777132
1998	28.597066251075070
1999	33.954472045634802
2000	52.218493389000230
2001	32.617638033319224
2002	68.189313085267102
2003	28.153279126162545
2004	61.480329500745164
2005	67.538514133142229
2006	55.555506795456601
2007	36.423654738109846
2008	25.567859988294522
2009	79.684948525970142
2010	15.769120893980123
