xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03
cpt:Y	30.312500000000000
cpt:X	-97.312500000000000
1957	63.731327793469035
1958	64.684390191713476
1959	59.459169562562188
1960	66.490927836518665
1961	66.533584917835725
1962	66.105722839657730
1963	71.384934371843912
1964	66.717139241534198
1965	65.541138406351493
1966	61.374916961317339
1967	64.573928345696217
1968	58.530006558348795
1969	45.374033620631984
1970	54.224401357340547
1971	59.936765653479405
1972	62.114307531296490
1973	71.039654770810145
1974	71.151379262550662
1975	60.818026029787859
1976	65.333604123965074
1977	64.734139209017044
1978	68.635497321773542
1979	58.599239467576488
1980	49.145141844691381
1981	60.845587489870177
1982	59.539569881524493
1983	63.074806266275552
1984	56.726020686614589
1985	57.134655237091181
1986	60.615193173537669
1987	65.505141748520515
1988	67.677367452814508
1989	67.442431903060253
1990	64.347773844005260
1991	62.699569806310059
1992	53.030786078348221
1993	65.770158766141805
1994	60.758465144066925
1995	66.213587949058947
1996	60.125692793964632
1997	63.008101007552618
1998	65.657805187068163
1999	65.720514310927726
2000	58.737920393722000
2001	63.166539518364551
2002	63.647313870868025
2003	73.371907566932421
2004	69.538488369086579
2005	73.240452627487585
2006	69.290051643093733
2007	61.638448709860285
2008	55.754869814510947
2009	71.869906427523745
2010	58.206407071288361
