xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03
cpt:Y	29.562500000000000
cpt:X	-97.687500000000000
1957	36.932022460435924
1958	55.856391953076994
1959	34.861454096266186
1960	58.415310724233422
1961	52.471259053269229
1962	53.273441621235037
1963	46.547282751858660
1964	61.714411541151918
1965	50.663540802723496
1966	42.228155350757831
1967	45.333497605378881
1968	49.625626303576325
1969	60.796737938532900
1970	55.340061717230881
1971	56.596057664254040
1972	54.116398729141750
1973	58.586353944444696
1974	49.159194872589985
1975	56.008339105076359
1976	46.378283205489183
1977	50.404366221808743
1978	48.124339712727270
1979	65.562360031296137
1980	56.168803848404309
1981	55.973036562804978
1982	51.023202815918900
1983	66.669700462339307
1984	39.662508456012695
1985	66.743459672181331
1986	57.274067718909649
1987	48.562169842812764
1988	49.627717985017696
1989	48.229189501626031
1990	54.153489993842527
1991	37.290072421886236
1992	43.488579974551129
1993	45.939600618746070
1994	45.513401800386667
1995	70.464248252840974
1996	66.723844463342331
1997	62.540454632651091
1998	47.282650858559165
1999	42.145439114260711
2000	60.223675930816270
2001	52.679635896946444
2002	61.640261301018512
2003	52.281339560620388
2004	63.117156266019087
2005	78.232293722987407
2006	99.952850187917420
2007	58.573311874395415
2008	47.153439179904318
2009	54.362544230744390
2010	60.219429838563201
