xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12
cpt:Y	30.187500000000000
cpt:X	-97.937500000000000
1957	61.395904935754807
1958	60.088218425182021
1959	47.779358095637804
1960	51.360105850425960
1961	75.099193927846272
1962	51.482398244688326
1963	73.911192325495449
1964	42.701692264938210
1965	68.057225629149926
1966	60.667027638740088
1967	49.200642467234836
1968	73.285442630998702
1969	52.853288411034413
1970	47.859827428096750
1971	63.194840627771271
1972	61.910511432683272
1973	46.842342658667107
1974	45.429101954849358
1975	8.0071883943910223
1976	68.534996722510783
1977	51.649215796332896
1978	46.303545142300422
1979	32.921709810852107
1980	46.454574618439686
1981	59.351817095013594
1982	51.354065233348358
1983	40.309837927150483
1984	63.323172014299693
1985	48.605605923177812
1986	66.259324684912116
1987	49.058855148990105
1988	56.274222865447612
1989	86.712488518540965
1990	55.978506348449123
1991	48.589490960010608
1992	68.345722257911348
1993	66.870968573882834
1994	85.651686643099211
1995	60.694445655026129
1996	43.981024100701433
1997	62.293864243519181
1998	41.864415632239158
1999	71.968918204138802
2000	45.602775244136730
2001	54.556446625211343
2002	60.100139276716277
2003	67.548694301286957
2004	56.214206528248191
2005	62.960524780642871
2006	53.950432287764301
2007	43.143765778575400
2008	67.553555052052815
2009	103.76890341734291
2010	35.474338754595735
