xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06
cpt:Y	29.812500000000000
cpt:X	-97.687500000000000
1957	134.37904943575882
1958	105.64128386848033
1959	88.311013471103436
1960	138.68069144023423
1961	93.237755981505330
1962	95.243740118719245
1963	94.811451807181186
1964	94.999137186527349
1965	118.21743824144224
1966	114.87025604930547
1967	83.956336688832494
1968	83.984968305208398
1969	112.37691459293710
1970	92.835873094224979
1971	111.46877154856264
1972	104.34071508756345
1973	104.22856253775655
1974	115.67708880644503
1975	92.600813115487782
1976	124.21798923945251
1977	117.58945365708557
1978	96.455760433329573
1979	115.08214859153186
1980	98.773773830887862
1981	119.73516118568686
1982	93.013437762294018
1983	81.503936790139193
1984	166.34205111267499
1985	114.28497304029025
1986	91.813202802030688
1987	94.636210085081174
1988	138.93762652010122
1989	127.13403475851928
1990	109.71800201327972
1991	84.329533406427799
1992	97.691254677370068
1993	119.06785530732103
1994	102.11549287844225
1995	134.89776440349203
1996	96.812130884388708
1997	97.658852152518932
1998	95.541837665269185
1999	125.04235007376727
2000	84.607574948782386
2001	88.275080183848431
2002	121.06193309898612
2003	92.617464480964387
2004	102.66318138728722
2005	80.232155618752699
2006	80.401682567154367
2007	97.935737915851377
2008	121.53371672527511
2009	126.49583487812130
2010	98.166045777467161
