xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11
cpt:Y	30.312500000000000
cpt:X	-98.437500000000000
1957	85.669634587791293
1958	81.219454744182869
1959	56.275344946382063
1960	51.415321254203889
1961	17.726917010093608
1962	62.702173445489464
1963	65.639328918489710
1964	58.212619148075568
1965	66.225905139507375
1966	69.937830287995212
1967	81.498583207108581
1968	77.660624162887913
1969	63.245787126447006
1970	69.351385074539650
1971	51.305359687680223
1972	64.787072519828129
1973	26.343813049257129
1974	67.632210574981187
1975	34.413557822957337
1976	81.273956467998175
1977	43.914486428078845
1978	32.524125275712009
1979	47.668410021614605
1980	38.166634555044325
1981	45.980078559623223
1982	99.763928197031959
1983	54.704818523777611
1984	47.101169952959708
1985	63.921252967454272
1986	89.699259418027381
1987	76.821518491343596
1988	32.633342930798491
1989	61.530358655491582
1990	80.070008021815795
1991	76.687544038013399
1992	89.359960836860793
1993	69.095859931545576
1994	88.242716327304635
1995	55.345818759484800
1996	71.696123197410103
1997	86.518583734520362
1998	30.210570995529785
1999	43.215499910309404
2000	62.839360015366708
2001	56.591239952599118
2002	85.244270637619550
2003	77.523557266876438
2004	75.383132865111847
2005	67.962457009972027
2006	68.673385639748901
2007	52.861014958458604
2008	43.840339391756174
2009	75.447922510786753
2010	37.183759604858565
