xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10
cpt:Y	30.312500000000000
cpt:X	-98.062500000000000
1957	62.235066166677051
1958	92.026083269664170
1959	109.10060446464212
1960	98.774839987638174
1961	81.935959789764638
1962	106.21512915579864
1963	115.15106510304477
1964	95.109335734759981
1965	104.56610530092544
1966	84.857196320842860
1967	92.922975444251648
1968	85.643957323272559
1969	111.38504451848466
1970	117.66156902351794
1971	81.884796303875149
1972	146.09981221407389
1973	81.230856478010182
1974	97.876326617698027
1975	79.619052517310962
1976	95.332791713896242
1977	115.86081961158391
1978	100.65688887202117
1979	92.520947596461085
1980	105.36836892476886
1981	115.87496165353467
1982	119.14751647812312
1983	87.341061559693401
1984	89.678810109639230
1985	97.538877795923383
1986	137.15072314984380
1987	121.89424887560730
1988	92.769922015755085
1989	80.513991489679483
1990	95.745089270112999
1991	95.053158990629811
1992	101.06922954376068
1993	102.33831776736463
1994	100.18980850724441
1995	105.25077670798996
1996	89.699518938894784
1997	117.55768467745011
1998	84.836253562947178
1999	70.743227307819680
2000	105.26832666526360
2001	103.45479169415161
2002	101.17530916145240
2003	82.776314797204961
2004	103.48171375090941
2005	83.475275275124091
2006	82.914691809388273
2007	103.41660517297653
2008	99.265467357969882
2009	124.22808935794987
2010	105.03073195305983
