xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04
cpt:Y	29.812500000000000
cpt:X	-98.312500000000000
1957	74.887635265183476
1958	63.144106766624169
1959	68.519481679081338
1960	70.534409115651300
1961	52.709273945647197
1962	82.953856161670245
1963	78.887262786934883
1964	75.835677717543916
1965	58.047107797444575
1966	69.827757914307682
1967	62.557582862188887
1968	72.187939869045010
1969	79.296211789158974
1970	70.913249853374637
1971	58.759652804894685
1972	72.740598816323171
1973	85.328097506935435
1974	76.150844838847320
1975	67.869221561678415
1976	63.214278817696609
1977	76.797229831390567
1978	62.701806259965814
1979	54.673629221797839
1980	81.508538180789515
1981	87.835211721980983
1982	59.056254596034464
1983	75.658274526549377
1984	94.580976422066584
1985	79.626245153831633
1986	85.936095441163701
1987	99.097920124239124
1988	88.299556669797227
1989	92.469102631255652
1990	62.755550045751427
1991	77.556673689337003
1992	65.927812184815025
1993	43.282369131960010
1994	71.625657166351004
1995	77.090627114815987
1996	78.501737182785746
1997	80.156972608402810
1998	64.383206250401216
1999	76.964244458640195
2000	75.137323564175304
2001	88.805856827019625
2002	69.521099606665814
2003	53.044232438518009
2004	47.360796577817169
2005	42.646229126847558
2006	47.777450192077112
2007	68.777217877215961
2008	92.375521688930419
2009	90.555322003375295
2010	80.476767901633323
