xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=54, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06
cpt:Y	29.312500000000000
cpt:X	-98.187500000000000
1957	126.60540244288980
1958	89.387288707991573
1959	87.885232818098544
1960	46.646401591779288
1961	138.40040639937558
1962	96.195248677833462
1963	135.56375350101348
1964	82.037317253229091
1965	94.893419407177703
1966	104.13188614398256
1967	72.750578596700166
1968	139.50036136454662
1969	80.687919878031281
1970	34.321606565178293
1971	79.965007393311154
1972	109.59402935392325
1973	68.443188002303316
1974	85.634828427755764
1975	106.59455116358943
1976	98.363593238256783
1977	72.018024012221503
1978	95.389856753320842
1979	121.04505136058444
1980	48.886439811978164
1981	108.68285871628575
1982	86.875615418391789
1983	97.903557058970250
1984	75.311665958411197
1985	101.45095720036805
1986	68.355062747442517
1987	115.64054719733264
1988	77.332919694579175
1989	124.40398172758100
1990	87.178241236281224
1991	92.786668135138456
1992	126.50912838684376
1993	153.74634584346637
1994	88.146560324397228
1995	125.80899107452899
1996	97.723114795959077
1997	111.39756741582165
1998	87.163650455913483
1999	58.586125486289717
2000	49.815672574315379
2001	72.134528034946356
2002	114.51631996836258
2003	82.898163253817316
2004	118.76072628464361
2005	74.156798444217088
2006	112.36393406544875
2007	0.98650696932216420
2008	77.993646581891227
2009	98.426853636671439
2010	67.429915380725348
